COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
AUDAX;13,8;;;AUDAX_07;2;0,8978;0,1979;0,1424;;;
AUDAX;17,25;;;AUDAX_07;2;1,0565;0,1979;0,1424;;;
AUDAX;20,7;;;AUDAX_07;2;1,2152;0,1979;0,1424;;;
AUDAX;1,15;;;AUDAX_08;2;0,3817;0,2019;0,1464;;;
AUDAX;2,3;;;AUDAX_08;2;0,4346;0,2019;0,1464;;;
AUDAX;3,45;;;AUDAX_08;2;0,4875;0,2019;0,1464;;;
AUDAX;4,6;;;AUDAX_08;2;0,5404;0,2019;0,1464;;;
AUDAX;5,75;;;AUDAX_08;2;0,5933;0,2019;0,1464;;;
AUDAX;6,9;;;AUDAX_08;2;0,6462;0,2019;0,1464;;;
AUDAX;10,35;;;AUDAX_08;2;0,8049;0,2019;0,1464;;;
AUDAX;13,8;;;AUDAX_08;2;0,9636;0,2019;0,1464;;;
AUDAX;17,25;;;AUDAX_08;2;1,1223;0,2019;0,1464;;;
AUDAX;20,7;;;AUDAX_08;2;1,281;0,2019;0,1464;;;
AUDAX;3,45;;;AUDAX_01;3;0,454590411;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;4,6;;;AUDAX_01;3;0,507490411;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;5,75;;;AUDAX_01;3;0,560390411;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;6,9;;;AUDAX_01;3;0,613290411;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;10,35;;;AUDAX_01;3;0,870620548;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;13,8;;;AUDAX_01;3;1,029320548;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;17,25;;;AUDAX_01;3;1,188020548;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;20,7;;;AUDAX_01;3;1,346720548;0,329684116704169;0,121584116704169;0,0976841167041689;;
AUDAX;27,6;;;AUDAX_01;3;1,61442054794521;0,329584116704169;0,133584116704169;0,0968841167041689;;
AUDAX;34,5;;;AUDAX_01;3;1,91942054794521;0,329584116704169;0,133584116704169;0,0968841167041689;;
AUDAX;41,4;;;AUDAX_01;3;2,22442054794521;0,329584116704169;0,133584116704169;0,0968841167041689;;
AUDAX;1,15;;;AUDAX_02;3;0;0;0;0;;
AUDAX;2,3;;;AUDAX_02;3;0;0;0;0;;
AUDAX;3,45;;;AUDAX_02;3;0,3231;0,3635;0,137;0,1314;;
AUDAX;4,6;;;AUDAX_02;3;0,376;0,3635;0,137;0,1314;;
AUDAX;5,75;;;AUDAX_02;3;0,4289;0,3635;0,137;0,1314;;
AUDAX;6,9;;;AUDAX_02;3;0,4818;0,3635;0,137;0,1314;;
AUDAX;10,35;;;AUDAX_02;3;0,6405;0,3635;0,137;0,1314;;
AUDAX;13,8;;;AUDAX_02;3;0,7992;0,3635;0,137;0,1314;;
AUDAX;17,25;;;AUDAX_02;3;0,9579;0,3635;0,137;0,1314;;
AUDAX;20,7;;;AUDAX_02;3;1,1166;0,3635;0,137;0,1314;;
AUDAX;27,6;;;AUDAX_02;3;1,3843;0,3577;0,1466;0,1309;;
AUDAX;34,5;;;AUDAX_02;3;1,6893;0,3577;0,1466;0,1309;;
AUDAX;41,4;;;AUDAX_02;3;1,9943;0,3577;0,1466;0,1309;;
AUDAX;1,15;;;AUDAX_05;3;0;0;0;0;;
AUDAX;2,3;;;AUDAX_05;3;0;0;0;0;;
AUDAX;3,45;;;AUDAX_05;3;0,5861;0,3825;0,156;0,1504;;
AUDAX;4,6;;;AUDAX_05;3;0,639;0,3825;0,156;0,1504;;
AUDAX;5,75;;;AUDAX_05;3;0,6919;0,3825;0,156;0,1504;;
AUDAX;6,9;;;AUDAX_05;3;0,7448;0,3825;0,156;0,1504;;
AUDAX;10,35;;;AUDAX_05;3;0,9035;0,3825;0,156;0,1504;;
AUDAX;13,8;;;AUDAX_05;3;1,0622;0,3825;0,156;0,1504;;
AUDAX;17,25;;;AUDAX_05;3;1,2209;0,3825;0,156;0,1504;;
AUDAX;20,7;;;AUDAX_05;3;1,3796;0,3825;0,156;0,1504;;
AUDAX;27,6;;;AUDAX_05;3;1,6473;0,3767;0,1656;0,1499;;
AUDAX;34,5;;;AUDAX_05;3;1,9523;0,3767;0,1656;0,1499;;
AUDAX;41,4;;;AUDAX_05;3;2,2573;0,3767;0,1656;0,1499;;
AUDAX;1,15;;;AUDAX_06;3;0;0;0;0;;
AUDAX;2,3;;;AUDAX_06;3;0;0;0;0;;
AUDAX;3,45;;;AUDAX_06;3;0,619;0,3595;0,133;0,1274;;
AUDAX;4,6;;;AUDAX_06;3;0,6719;0,3595;0,133;0,1274;;
AUDAX;5,75;;;AUDAX_06;3;0,7412;0,3595;0,133;0,1274;;
AUDAX;6,9;;;AUDAX_06;3;0,9092;0,3595;0,133;0,1274;;
AUDAX;10,35;;;AUDAX_06;3;1,298;0,3595;0,133;0,1274;;
AUDAX;13,8;;;AUDAX_06;3;1,4567;0,3595;0,133;0,1274;;
AUDAX;17,25;;;AUDAX_06;3;1,7798;0,3595;0,133;0,1274;;
AUDAX;20,7;;;AUDAX_06;3;1,9385;0,3595;0,133;0,1274;;
AUDAX;27,6;;;AUDAX_06;3;2,8637;0,3537;0,1426;0,1269;;
AUDAX;34,5;;;AUDAX_06;3;3,1687;0,3537;0,1426;0,1269;;
AUDAX;41,4;;;AUDAX_06;3;3,4737;0,3537;0,1426;0,1269;;
AUDAX;1,15;;;AUDAX_07;3;0;0;0;0;;
AUDAX;2,3;;;AUDAX_07;3;0;0;0;0;;
AUDAX;3,45;;;AUDAX_07;3;0,4217;0,3745;0,148;0,1424;;
AUDAX;4,6;;;AUDAX_07;3;0,4746;0,3745;0,148;0,1424;;
AUDAX;5,75;;;AUDAX_07;3;0,5275;0,3745;0,148;0,1424;;
AUDAX;6,9;;;AUDAX_07;3;0,5804;0,3745;0,148;0,1424;;
AUDAX;10,35;;;AUDAX_07;3;0,7391;0,3745;0,148;0,1424;;
AUDAX;13,8;;;AUDAX_07;3;0,8978;0,3745;0,148;0,1424;;
AUDAX;17,25;;;AUDAX_07;3;1,0565;0,3745;0,148;0,1424;;
AUDAX;20,7;;;AUDAX_07;3;1,2152;0,3745;0,148;0,1424;;
AUDAX;27,6;;;AUDAX_07;3;1,4829;0,3687;0,1576;0,1419;;
AUDAX;34,5;;;AUDAX_07;3;1,7879;0,3687;0,1576;0,1419;;
AUDAX;41,4;;;AUDAX_07;3;2,0929;0,3687;0,1576;0,1419;;
AUDAX;1,15;;;AUDAX_08;3;0;0;0;0;;
AUDAX;2,3;;;AUDAX_08;3;0;0;0;0;;
AUDAX;3,45;;;AUDAX_08;3;0,4875;0,3785;0,152;0,1464;;
AUDAX;4,6;;;AUDAX_08;3;0,5404;0,3785;0,152;0,1464;;
AUDAX;5,75;;;AUDAX_08;3;0,5933;0,3785;0,152;0,1464;;
AUDAX;6,9;;;AUDAX_08;3;0,6462;0,3785;0,152;0,1464;;
AUDAX;10,35;;;AUDAX_08;3;0,8049;0,3785;0,152;0,1464;;
AUDAX;13,8;;;AUDAX_08;3;0,9636;0,3785;0,152;0,1464;;
AUDAX;17,25;;;AUDAX_08;3;1,1223;0,3785;0,152;0,1464;;
AUDAX;20,7;;;AUDAX_08;3;1,281;0,3785;0,152;0,1464;;
AUDAX;27,6;;;AUDAX_08;3;1,5487;0,3727;0,1616;0,1459;;
AUDAX;34,5;;;AUDAX_08;3;1,8537;0,3727;0,1616;0,1459;;
AUDAX;41,4;;;AUDAX_08;3;2,1587;0,3727;0,1616;0,1459;;
AXPO;1,15;1;;AXPO_01;1;0,1058;0,18967384;;;;
AXPO;2,3;2;;AXPO_01;1;0,2116;0,18967384;;;;
AXPO;3,45;3;;AXPO_01;1;0,3174;0,18967384;;;;
AXPO;4,6;4;;AXPO_01;1;0,4232;0,18967384;;;;
AXPO;5,75;;;AXPO_01;1;0,529;0,18967384;;;;
AXPO;6,9;;;AXPO_01;1;0,6348;0,18967384;;;;
AXPO;10,35;;;AXPO_01;1;0,9522;0,18967384;;;;
AXPO;13,8;;;AXPO_01;1;1,2696;0,18967384;;;;
AXPO;17,25;;;AXPO_01;1;1,587;0,18967384;;;;
AXPO;20,7;;;AXPO_01;1;1,9044;0,18967384;;;;
AXPO;1,15;1;;AXPO_02;1;0,1058;0,19267384;;;;
AXPO;2,3;2;;AXPO_02;1;0,2116;0,19267384;;;;
AXPO;3,45;3;;AXPO_02;1;0,3174;0,19267384;;;;
AXPO;4,6;4;;AXPO_02;1;0,4232;0,19267384;;;;
AXPO;5,75;;;AXPO_02;1;0,529;0,19267384;;;;
AXPO;6,9;;;AXPO_02;1;0,6348;0,19267384;;;;
AXPO;10,35;;;AXPO_02;1;0,9522;0,19267384;;;;
AXPO;13,8;;;AXPO_02;1;1,2696;0,19267384;;;;
AXPO;17,25;;;AXPO_02;1;1,587;0,19267384;;;;
AXPO;20,7;;;AXPO_02;1;1,9044;0,19267384;;;;
AXPO;1,15;1;;AXPO_03;1;0,0529;0,18701;;;;
AXPO;2,3;2;;AXPO_03;1;0,1058;0,18701;;;;
AXPO;3,45;3;;AXPO_03;1;0,1587;0,18701;;;;
AXPO;4,6;4;;AXPO_03;1;0,2116;0,18701;;;;
AXPO;5,75;;;AXPO_03;1;0,2645;0,18701;;;;
AXPO;6,9;;;AXPO_03;1;0,3174;0,18701;;;;
AXPO;10,35;;;AXPO_03;1;0,4761;0,18701;;;;
AXPO;13,8;;;AXPO_03;1;0,6348;0,18701;;;;
AXPO;17,25;;;AXPO_03;1;0,7935;0,18701;;;;
AXPO;20,7;;;AXPO_03;1;0,9522;0,18701;;;;
AXPO;1,15;1;;AXPO_04;1;0,0529;0,19;;;;
AXPO;2,3;2;;AXPO_04;1;0,1058;0,19;;;;
AXPO;3,45;3;;AXPO_04;1;0,1587;0,19;;;;
AXPO;4,6;4;;AXPO_04;1;0,2116;0,19;;;;
AXPO;5,75;;;AXPO_04;1;0,2645;0,19;;;;
AXPO;6,9;;;AXPO_04;1;0,3174;0,19;;;;
AXPO;10,35;;;AXPO_04;1;0,4761;0,19;;;;
AXPO;13,8;;;AXPO_04;1;0,6348;0,19;;;;
AXPO;17,25;;;AXPO_04;1;0,7935;0,19;;;;
AXPO;20,7;;;AXPO_04;1;0,9522;0,19;;;;
AXPO;1,15;;;AXPO_01;2;0,1058;0,21396504;0,14328264;;;
AXPO;2,3;;;AXPO_01;2;0,2116;0,21396504;0,14328264;;;
AXPO;3,45;;;AXPO_01;2;0,3174;0,21396504;0,14328264;;;
AXPO;4,6;;;AXPO_01;2;0,4232;0,21396504;0,14328264;;;
AXPO;5,75;;;AXPO_01;2;0,529;0,21396504;0,14328264;;;
AXPO;6,9;;;AXPO_01;2;0,6348;0,21396504;0,14328264;;;
AXPO;10,35;;;AXPO_01;2;0,9522;0,21396504;0,14328264;;;
AXPO;13,8;;;AXPO_01;2;1,2696;0,21396504;0,14328264;;;
AXPO;17,25;;;AXPO_01;2;1,587;0,21396504;0,14328264;;;
AXPO;20,7;;;AXPO_01;2;1,9044;0,21396504;0,14328264;;;
AXPO;1,15;;;AXPO_02;2;0,1058;0,21696504;0,14628264;;;
AXPO;2,3;;;AXPO_02;2;0,2116;0,21696504;0,14628264;;;
AXPO;3,45;;;AXPO_02;2;0,3174;0,21696504;0,14628264;;;
AXPO;4,6;;;AXPO_02;2;0,4232;0,21696504;0,14628264;;;
AXPO;5,75;;;AXPO_02;2;0,529;0,21696504;0,14628264;;;
AXPO;6,9;;;AXPO_02;2;0,6348;0,21696504;0,14628264;;;
AXPO;10,35;;;AXPO_02;2;0,9522;0,21696504;0,14628264;;;
AXPO;13,8;;;AXPO_02;2;1,2696;0,21696504;0,14628264;;;
AXPO;17,25;;;AXPO_02;2;1,587;0,21696504;0,14628264;;;
AXPO;20,7;;;AXPO_02;2;1,9044;0,21696504;0,14628264;;;
AXPO;1,15;;;AXPO_03;2;0,0529;0,21319;0,13814;;;
AXPO;2,3;;;AXPO_03;2;0,1058;0,21319;0,13814;;;
AXPO;3,45;;;AXPO_03;2;0,1587;0,21319;0,13814;;;
AXPO;4,6;;;AXPO_03;2;0,2116;0,21319;0,13814;;;
AXPO;5,75;;;AXPO_03;2;0,2645;0,21319;0,13814;;;
AXPO;6,9;;;AXPO_03;2;0,3174;0,21319;0,13814;;;
AXPO;10,35;;;AXPO_03;2;0,4761;0,21319;0,13814;;;
AXPO;13,8;;;AXPO_03;2;0,6348;0,21319;0,13814;;;
AXPO;17,25;;;AXPO_03;2;0,7935;0,21319;0,13814;;;
AXPO;20,7;;;AXPO_03;2;0,9522;0,21319;0,13814;;;
AXPO;1,15;;;AXPO_04;2;0,0529;0,21618;0,14113;;;
AXPO;2,3;;;AXPO_04;2;0,1058;0,21618;0,14113;;;
AXPO;3,45;;;AXPO_04;2;0,1587;0,21618;0,14113;;;
AXPO;4,6;;;AXPO_04;2;0,2116;0,21618;0,14113;;;
AXPO;5,75;;;AXPO_04;2;0,2645;0,21618;0,14113;;;
AXPO;6,9;;;AXPO_04;2;0,3174;0,21618;0,14113;;;
AXPO;10,35;;;AXPO_04;2;0,4761;0,21618;0,14113;;;
AXPO;13,8;;;AXPO_04;2;0,6348;0,21618;0,14113;;;
AXPO;17,25;;;AXPO_04;2;0,7935;0,21618;0,14113;;;
AXPO;20,7;;;AXPO_04;2;0,9522;0,21618;0,14113;;;
AXPO;1,15;;;AXPO_01;3;0,1058;0,37915624;0,16976504;0,14328264;;
AXPO;2,3;;;AXPO_01;3;0,2116;0,37915624;0,16976504;0,14328264;;
AXPO;3,45;;;AXPO_01;3;0,3174;0,37915624;0,16976504;0,14328264;;
AXPO;4,6;;;AXPO_01;3;0,4232;0,37915624;0,16976504;0,14328264;;
AXPO;5,75;;;AXPO_01;3;0,529;0,37915624;0,16976504;0,14328264;;
AXPO;6,9;;;AXPO_01;3;0,6348;0,37915624;0,16976504;0,14328264;;
AXPO;10,35;;;AXPO_01;3;0,9522;0,37915624;0,16976504;0,14328264;;
AXPO;13,8;;;AXPO_01;3;1,2696;0,37915624;0,16976504;0,14328264;;
AXPO;17,25;;;AXPO_01;3;1,587;0,37915624;0,16976504;0,14328264;;
AXPO;20,7;;;AXPO_01;3;1,9044;0,37915624;0,16976504;0,14328264;;
AXPO;27,6;;;AXPO_01;3;2,4398;0,37905624;0,18176504;0,14248264;;
AXPO;34,5;;;AXPO_01;3;3,0498;0,37905624;0,18176504;0,14248264;;
AXPO;41,4;;;AXPO_01;3;3,6598;0,37905624;0,18176504;0,14248264;;
AXPO;1,15;;;AXPO_02;3;0,1058;0,38215624;0,17276504;0,14628264;;
AXPO;2,3;;;AXPO_02;3;0,2116;0,38215624;0,17276504;0,14628264;;
AXPO;3,45;;;AXPO_02;3;0,3174;0,38215624;0,17276504;0,14628264;;
AXPO;4,6;;;AXPO_02;3;0,4232;0,38215624;0,17276504;0,14628264;;
AXPO;5,75;;;AXPO_02;3;0,529;0,38215624;0,17276504;0,14628264;;
AXPO;6,9;;;AXPO_02;3;0,6348;0,38215624;0,17276504;0,14628264;;
AXPO;10,35;;;AXPO_02;3;0,9522;0,38215624;0,17276504;0,14628264;;
AXPO;13,8;;;AXPO_02;3;1,2696;0,38215624;0,17276504;0,14628264;;
AXPO;17,25;;;AXPO_02;3;1,587;0,38215624;0,17276504;0,14628264;;
AXPO;20,7;;;AXPO_02;3;1,9044;0,38215624;0,17276504;0,14628264;;
AXPO;27,6;;;AXPO_02;3;2,4398;0,38205624;0,18476504;0,14548264;;
AXPO;34,5;;;AXPO_02;3;3,0498;0,38205624;0,18476504;0,14548264;;
AXPO;41,4;;;AXPO_02;3;3,6598;0,38205624;0,18476504;0,14548264;;
AXPO;1,15;;;AXPO_03;3;0,0529;0,37831;0,16864;0,13814;;
AXPO;2,3;;;AXPO_03;3;0,1058;0,37831;0,16864;0,13814;;
AXPO;3,45;;;AXPO_03;3;0,1587;0,37831;0,16864;0,13814;;
AXPO;4,6;;;AXPO_03;3;0,2116;0,37831;0,16864;0,13814;;
AXPO;5,75;;;AXPO_03;3;0,2645;0,37831;0,16864;0,13814;;
AXPO;6,9;;;AXPO_03;3;0,3174;0,37831;0,16864;0,13814;;
AXPO;10,35;;;AXPO_03;3;0,4761;0,37831;0,16864;0,13814;;
AXPO;13,8;;;AXPO_03;3;0,6348;0,37831;0,16864;0,13814;;
AXPO;17,25;;;AXPO_03;3;0,7935;0,37831;0,16864;0,13814;;
AXPO;20,7;;;AXPO_03;3;0,9522;0,37831;0,16864;0,13814;;
AXPO;27,6;;;AXPO_03;3;1,2199;0,37821;0,18064;0,13734;;
AXPO;34,5;;;AXPO_03;3;1,5249;0,37821;0,18064;0,13734;;
AXPO;41,4;;;AXPO_03;3;1,8299;0,37821;0,18064;0,13734;;
AXPO;1,15;;;AXPO_04;3;0,0529;0,3813;0,17163;0,14113;;
AXPO;2,3;;;AXPO_04;3;0,1058;0,3813;0,17163;0,14113;;
AXPO;3,45;;;AXPO_04;3;0,1587;0,3813;0,17163;0,14113;;
AXPO;4,6;;;AXPO_04;3;0,2116;0,3813;0,17163;0,14113;;
AXPO;5,75;;;AXPO_04;3;0,2645;0,3813;0,17163;0,14113;;
AXPO;6,9;;;AXPO_04;3;0,3174;0,3813;0,17163;0,14113;;
AXPO;10,35;;;AXPO_04;3;0,4761;0,3813;0,17163;0,14113;;
AXPO;13,8;;;AXPO_04;3;0,6348;0,3813;0,17163;0,14113;;
AXPO;17,25;;;AXPO_04;3;0,7935;0,3813;0,17163;0,14113;;
AXPO;20,7;;;AXPO_04;3;0,9522;0,3813;0,17163;0,14113;;
AXPO;27,6;;;AXPO_04;3;1,2199;0,3812;0,18363;0,14033;;
AXPO;34,5;;;AXPO_04;3;1,5249;0,3812;0,18363;0,14033;;
AXPO;41,4;;;AXPO_04;3;1,8299;0,3812;0,18363;0,14033;;
COOP;1,15;1;;COOP_02;1;0,0743;0,1463296;;;;
COOP;2,3;2;;COOP_02;1;0,1272;0,1463296;;;;
COOP;3,45;3;;COOP_02;1;0,1811525;0,1463296;;;;
COOP;4,6;4;;COOP_02;1;0,2346985;0,1463296;;;;
COOP;5,75;;;COOP_02;1;0,288029;0,1463296;;;;
COOP;6,9;;;COOP_02;1;0,3417865;0,1463296;;;;
COOP;10,35;;;COOP_02;1;0,504975;0,1463296;;;;
COOP;13,8;;;COOP_02;1;0,673305;0,1463296;;;;
COOP;17,25;;;COOP_02;1;0,8352105;0,1463296;;;;
COOP;20,7;;;COOP_02;1;0,9984;0,1463296;;;;
COOP;1,15;1;;COOP_04;1;0,0743;0,1453296;;;;
COOP;2,3;2;;COOP_04;1;0,1272;0,1453296;;;;
COOP;3,45;3;;COOP_04;1;0,1811525;0,1453296;;;;
COOP;4,6;4;;COOP_04;1;0,2346985;0,1453296;;;;
COOP;5,75;;;COOP_04;1;0,288029;0,1453296;;;;
COOP;6,9;;;COOP_04;1;0,3417865;0,1453296;;;;
COOP;10,35;;;COOP_04;1;0,504975;0,1453296;;;;
COOP;13,8;;;COOP_04;1;0,673305;0,1453296;;;;
COOP;17,25;;;COOP_04;1;0,8352105;0,1453296;;;;
COOP;20,7;;;COOP_04;1;0,9984;0,1453296;;;;
COOP;1,15;;;COOP_02;2;0,0743;0,1693296;0,1012296;;;
COOP;2,3;;;COOP_02;2;0,1272;0,1693296;0,1012296;;;
COOP;3,45;;;COOP_02;2;0,1811525;0,1693296;0,1012296;;;
COOP;4,6;;;COOP_02;2;0,2346985;0,1693296;0,1012296;;;
COOP;5,75;;;COOP_02;2;0,288029;0,1693296;0,1012296;;;
COOP;6,9;;;COOP_02;2;0,3417865;0,1693296;0,1012296;;;
COOP;10,35;;;COOP_02;2;0,504975;0,1693296;0,1012296;;;
COOP;13,8;;;COOP_02;2;0,673305;0,1693296;0,1012296;;;
COOP;17,25;;;COOP_02;2;0,8352105;0,1693296;0,1012296;;;
COOP;20,7;;;COOP_02;2;0,9984;0,1693296;0,1012296;;;
COOP;1,15;;;COOP_04;2;0,0743;0,1683296;0,1002296;;;
COOP;2,3;;;COOP_04;2;0,1272;0,1683296;0,1002296;;;
COOP;3,45;;;COOP_04;2;0,1811525;0,1683296;0,1002296;;;
COOP;4,6;;;COOP_04;2;0,2346985;0,1683296;0,1002296;;;
COOP;5,75;;;COOP_04;2;0,288029;0,1683296;0,1002296;;;
COOP;6,9;;;COOP_04;2;0,3417865;0,1683296;0,1002296;;;
COOP;10,35;;;COOP_04;2;0,504975;0,1683296;0,1002296;;;
COOP;13,8;;;COOP_04;2;0,673305;0,1683296;0,1002296;;;
COOP;17,25;;;COOP_04;2;0,8352105;0,1683296;0,1002296;;;
COOP;20,7;;;COOP_04;2;0,9984;0,1683296;0,1002296;;;
COOP;1,15;;;COOP_02;3;0,0743;0,3332296;0,1251296;0,1012296;;
COOP;2,3;;;COOP_02;3;0,1272;0,3332296;0,1251296;0,1012296;;
COOP;3,45;;;COOP_02;3;0,1811525;0,3332296;0,1251296;0,1012296;;
COOP;4,6;;;COOP_02;3;0,2346985;0,3332296;0,1251296;0,1012296;;
COOP;5,75;;;COOP_02;3;0,288029;0,3332296;0,1251296;0,1012296;;
COOP;6,9;;;COOP_02;3;0,3417865;0,3332296;0,1251296;0,1012296;;
COOP;10,35;;;COOP_02;3;0,504975;0,3332296;0,1251296;0,1012296;;
COOP;13,8;;;COOP_02;3;0,673305;0,3332296;0,1251296;0,1012296;;
COOP;17,25;;;COOP_02;3;0,8352105;0,3332296;0,1251296;0,1012296;;
COOP;20,7;;;COOP_02;3;0,9984;0,3332296;0,1251296;0,1012296;;
COOP;27,6;;;COOP_02;3;1,27427;0,3331296;0,1371296;0,1004296;;
COOP;34,5;;;COOP_02;3;1,592865;0,3331296;0,1371296;0,1004296;;
COOP;41,4;;;COOP_02;3;1,91146;0,3331296;0,1371296;0,1004296;;
COOP;1,15;;;COOP_04;3;0,0743;0,3322296;0,1241296;0,1002296;;
COOP;2,3;;;COOP_04;3;0,1272;0,3322296;0,1241296;0,1002296;;
COOP;3,45;;;COOP_04;3;0,1811525;0,3322296;0,1241296;0,1002296;;
COOP;4,6;;;COOP_04;3;0,2346985;0,3322296;0,1241296;0,1002296;;
COOP;5,75;;;COOP_04;3;0,288029;0,3322296;0,1241296;0,1002296;;
COOP;6,9;;;COOP_04;3;0,3417865;0,3322296;0,1241296;0,1002296;;
COOP;10,35;;;COOP_04;3;0,504975;0,3322296;0,1241296;0,1002296;;
COOP;13,8;;;COOP_04;3;0,673305;0,3322296;0,1241296;0,1002296;;
COOP;17,25;;;COOP_04;3;0,8352105;0,3322296;0,1241296;0,1002296;;
COOP;20,7;;;COOP_04;3;0,9984;0,3322296;0,1241296;0,1002296;;
COOP;27,6;;;COOP_04;3;1,27427;0,3321296;0,1361296;0,0994296;;
COOP;34,5;;;COOP_04;3;1,592865;0,3321296;0,1361296;0,0994296;;
COOP;41,4;;;COOP_04;3;1,91146;0,3321296;0,1361296;0,0994296;;
DOUROGAS;1,15;1;;DOUROGAS_01;1;;;;;0,0946;0,126734
DOUROGAS;2,3;2;;DOUROGAS_01;1;;;;;0,154;0,117833
DOUROGAS;3,45;3;;DOUROGAS_01;1;;;;;0,1988;0,110852
DOUROGAS;4,6;4;;DOUROGAS_01;1;;;;;0,2597;0,105385
DOUROGAS;1,15;1;;DOUROGAS_02;1;;;;;0,0156;0,126734
DOUROGAS;2,3;2;;DOUROGAS_02;1;;;;;0,0497;0,117833
DOUROGAS;3,45;3;;DOUROGAS_02;1;;;;;0,0827;0,110852
DOUROGAS;4,6;4;;DOUROGAS_02;1;;;;;0,1364;0,105385
DOUROGAS;1,15;1;;DOUROGAS_03;1;;;;;0,0828;0,098112
DOUROGAS;2,3;2;;DOUROGAS_03;1;;;;;0,1421;0,09202
DOUROGAS;3,45;3;;DOUROGAS_03;1;;;;;0,1987;0,086771
DOUROGAS;4,6;4;;DOUROGAS_03;1;;;;;0,2992;0,085189
DOUROGAS;1,15;1;;DOUROGAS_04;1;;;;;0,1019;0,104734
DOUROGAS;2,3;2;;DOUROGAS_04;1;;;;;0,1613;0,096833
DOUROGAS;3,45;3;;DOUROGAS_04;1;;;;;0,1988;0,088852
DOUROGAS;4,6;4;;DOUROGAS_04;1;;;;;0,2597;0,085385
EDPC;1,15;1;;EDPC_01;1;;;;;0,0714;0,093
EDPC;2,3;2;;EDPC_01;1;;;;;0,1058;0,0905
EDPC;3,45;3;;EDPC_01;1;0,2321;0,134;;;0,1453;0,0889
EDPC;4,6;4;;EDPC_01;1;0,3705;0,134;;;0,2093;0,0888
EDPC;5,75;;;EDPC_01;1;0,4374;0,134;;;;
EDPC;6,9;;;EDPC_01;1;0,4641;0,134;;;;
EDPC;10,35;;;EDPC_01;1;0,6742;0,134;;;;
EDPC;13,8;;;EDPC_01;1;0,8812;0,134;;;;
EDPC;17,25;;;EDPC_01;1;1,1548;0,134;;;;
EDPC;20,7;;;EDPC_01;1;1,386;0,134;;;;
EDPC;1,15;1;;EDPC_02;1;0,1353;0,1611;;;0,0729;0,095
EDPC;2,3;2;;EDPC_02;1;0,2073;0,1611;;;0,1081;0,0924
EDPC;3,45;3;;EDPC_02;1;0,2872;0,1658;;;0,1483;0,0908
EDPC;4,6;4;;EDPC_02;1;0,4585;0,1658;;;0,2137;0,0907
EDPC;5,75;;;EDPC_02;1;0,5412;0,1658;;;;
EDPC;6,9;;;EDPC_02;1;0,5743;0,1658;;;;
EDPC;10,35;;;EDPC_02;1;0,8343;0,1658;;;;
EDPC;13,8;;;EDPC_02;1;1,0905;0,1658;;;;
EDPC;17,25;;;EDPC_02;1;1,4291;0,1658;;;;
EDPC;20,7;;;EDPC_02;1;1,7152;0,1658;;;;
EDPC;1,15;1;;EDPC_03;1;;;;;0,0714;0,093
EDPC;2,3;2;;EDPC_03;1;;;;;0,1058;0,0905
EDPC;3,45;3;;EDPC_03;1;0,2901;0,1424;;;0,1453;0,0889
EDPC;4,6;4;;EDPC_03;1;0,4631;0,1424;;;0,2093;0,0888
EDPC;5,75;;;EDPC_03;1;0,5467;0,1424;;;;
EDPC;6,9;;;EDPC_03;1;0,5801;0,1424;;;;
EDPC;10,35;;;EDPC_03;1;0,8427;0,1424;;;;
EDPC;13,8;;;EDPC_03;1;1,1015;0,1424;;;;
EDPC;17,25;;;EDPC_03;1;1,4435;0,1424;;;;
EDPC;20,7;;;EDPC_03;1;1,7325;0,1424;;;;
EDPC;1,15;1;;EDPC_04;1;0,1367;0,1627;;;;
EDPC;2,3;2;;EDPC_04;1;0,2094;0,1627;;;;
EDPC;3,45;3;;EDPC_04;1;0,2872;0,1658;;;;
EDPC;4,6;4;;EDPC_04;1;0,4585;0,1658;;;;
EDPC;5,75;;;EDPC_04;1;0,5412;0,1658;;;;
EDPC;6,9;;;EDPC_04;1;0,5743;0,1658;;;;
EDPC;10,35;;;EDPC_04;1;0,8343;0,1658;;;;
EDPC;13,8;;;EDPC_04;1;1,0905;0,1658;;;;
EDPC;17,25;;;EDPC_04;1;1,4291;0,1658;;;;
EDPC;20,7;;;EDPC_04;1;1,7152;0,1658;;;;
EDPC;1,15;1;;EDPC_05;1;;;;;0,0714;0,093
EDPC;2,3;2;;EDPC_05;1;;;;;0,1058;0,0905
EDPC;3,45;3;;EDPC_05;1;0,2031;0,1675;;;0,1453;0,0889
EDPC;4,6;4;;EDPC_05;1;0,3242;0,1675;;;0,2093;0,0888
EDPC;5,75;;;EDPC_05;1;0,3827;0,1675;;;;
EDPC;6,9;;;EDPC_05;1;0,4061;0,1675;;;;
